ts,id,value,label
1587645952999,pump-2,12.271207, 0
1587645954618,pump-1,16.696620, 0
1587645957999,pump-2,13.825433, 0
1587645959617,pump-1,18.511744, 0
1587645962999,pump-2,13.837446, 0
1587645964618,pump-1,17.010838, 0
1587645967999,pump-2,14.295686, 0
1587645969617,pump-1,16.938520, 0
1587645972999,pump-2,15.389187, 0
1587645974617,pump-1,16.132472, 0
1587645977999,pump-2,42.072000, 1
1587645979617,pump-1,15.524891, 0
1587645982999,pump-2,18.342009, 0
1587645984617,pump-1,14.746683, 0
1587645987999,pump-2,17.077961, 0
1587645989617,pump-1,13.860593, 0
1587645992999,pump-2,16.623464, 0
1587645994618,pump-1,12.307808, 0
1587645997999,pump-2,15.277359, 0
1587645999617,pump-1,11.311036, 0
1587646002999,pump-2,13.924013, 0
1587646004618,pump-1,10.893233, 0
1587646007999,pump-2,13.860785, 0
1587646009617,pump-1,10.856616, 0
1587646012999,pump-2,13.420894, 0
1587646014624,pump-1,9.221604, 0
1587646017999,pump-2,12.372113, 0
1587646019617,pump-1,10.379502, 0
1587646022999,pump-2,11.292358, 0
1587646024618,pump-1,11.302082, 0
1587646027999,pump-2,9.739965, 0
1587646029618,pump-1,11.585184, 0
1587646032999,pump-2,10.663757, 0
1587646034618,pump-1,13.062124, 0
1587646037999,pump-2,11.681064, 0
1587646039617,pump-1,14.076085, 0
1587646042999,pump-2,12.309408, 0
1587646044617,pump-1,14.209463, 0
1587646047999,pump-2,12.432635, 0
1587646049617,pump-1,15.525802, 0
1587646052999,pump-2,14.206116, 0
1587646054617,pump-1,16.731504, 0
1587646057999,pump-2,15.055182, 0
1587646059617,pump-1,17.257300, 0
1587646062999,pump-2,15.635880, 0
1587646064617,pump-1,16.420633, 0
1587646068000,pump-2,17.238655, 0
1587646069617,pump-1,15.524690, 0
1587646072999,pump-2,17.622279, 0
1587646074617,pump-1,14.147522, 0
1587646077999,pump-2,46.217992, 1
1587646079618,pump-1,13.227679, 0
1587646082999,pump-2,17.698390, 0
1587646084617,pump-1,11.666430, 0
1587646088000,pump-2,15.891246, 0
1587646089617,pump-1,10.968642, 0
1587646092999,pump-2,15.555754, 0
1587646094617,pump-1,9.331665, 0
1587646097999,pump-2,14.634944, 0
1587646099617,pump-1,10.604146, 0
1587646103000,pump-2,12.970911, 0
1587646104618,pump-1,11.599918, 0
1587646107999,pump-2,11.702734, 0
1587646109617,pump-1,11.981813, 0
1587646112999,pump-2,10.142630, 0
1587646114619,pump-1,13.055504, 0
1587646117999,pump-2,8.229174, 0
1587646119617,pump-1,14.849931, 0
1587646122999,pump-2,10.079317, 0
1587646124617,pump-1,15.404798, 0
1587646127999,pump-2,10.498441, 0
1587646129617,pump-1,15.981426, 0
1587646132999,pump-2,12.011963, 0
1587646134617,pump-1,16.492278, 0
1587646137999,pump-2,12.357740, 0
1587646139617,pump-1,17.159753, 0
1587646142999,pump-2,13.027555, 0
1587646144617,pump-1,16.355093, 0
1587646147999,pump-2,14.130082, 0
1587646149617,pump-1,16.117847, 0
1587646153000,pump-2,15.082281, 0
1587646154617,pump-1,15.968213, 0
1587646157999,pump-2,15.978284, 0
1587646159617,pump-1,15.435336, 0
1587646162999,pump-2,17.471814, 0
1587646164617,pump-1,14.248924, 0
1587646167999,pump-2,18.781650, 0
1587646169617,pump-1,13.873664, 0
1587646172999,pump-2,17.112576, 0
1587646174617,pump-1,12.364674, 0
1587646177999,pump-2,41.213421, 1
1587646179617,pump-1,11.521371, 0
1587646182999,pump-2,15.395620, 0
1587646184617,pump-1,9.700457, 0
1587646187999,pump-2,14.049187, 0
1587646189617,pump-1,10.205251, 0
1587646192999,pump-2,13.235927, 0
1587646194617,pump-1,11.800544, 0
1587646197999,pump-2,12.818072, 0
1587646199618,pump-1,12.566683, 0
1587646202999,pump-2,11.539081, 0
1587646204617,pump-1,13.328850, 0
1587646207999,pump-2,10.718383, 0
1587646209617,pump-1,14.267861, 0
1587646212999,pump-2,9.237308, 0
1587646214618,pump-1,16.131963, 0
1587646217999,pump-2,9.677473, 0
1587646219617,pump-1,17.288639, 0
1587646222999,pump-2,10.764609, 0
1587646224617,pump-1,16.306687, 0
1587646227999,pump-2,10.831171, 0
1587646229617,pump-1,16.061855, 0
1587646233000,pump-2,11.346339, 0
1587646234618,pump-1,15.171314, 0
1587646237999,pump-2,11.738614, 0
1587646239618,pump-1,13.791105, 0
1587646242999,pump-2,12.615609, 0
1587646244617,pump-1,12.664616, 0
1587646247999,pump-2,12.720082, 0
1587646249617,pump-1,11.395985, 0
1587646252999,pump-2,13.307058, 0
1587646254617,pump-1,11.387549, 0
1587646257999,pump-2,13.531313, 0
1587646259617,pump-1,9.679455, 0
1587646262999,pump-2,14.128860, 0
1587646264617,pump-1,11.340348, 0
1587646267999,pump-2,15.204248, 0
1587646269617,pump-1,11.690292, 0
1587646272999,pump-2,15.787695, 0
1587646274617,pump-1,11.734801, 0
1587646277999,pump-2,43.659960, 1
1587646279617,pump-1,12.673019, 0
1587646282999,pump-2,17.590661, 0
1587646284618,pump-1,14.235774, 0
1587646287999,pump-2,19.541587, 0
1587646289617,pump-1,14.778659, 0
1587646292999,pump-2,19.005884, 0
1587646294618,pump-1,15.902984, 0
1587646297999,pump-2,18.755902, 0
1587646299618,pump-1,17.657646, 0
1587646302999,pump-2,18.741753, 0
1587646304617,pump-1,17.288763, 0
1587646307999,pump-2,16.916186, 0
1587646309619,pump-1,17.030353, 0
1587646312999,pump-2,15.281268, 0
1587646314618,pump-1,16.156943, 0
1587646317999,pump-2,14.685392, 0
1587646319617,pump-1,14.875937, 0
1587646322999,pump-2,13.510270, 0
1587646324617,pump-1,13.433416, 0
1587646327999,pump-2,11.548951, 0
1587646329617,pump-1,13.057720, 0
1587646332999,pump-2,9.809750, 0
1587646334617,pump-1,12.324412, 0
1587646337999,pump-2,10.882486, 0
1587646339617,pump-1,10.675700, 0
1587646342999,pump-2,12.363373, 0
1587646344617,pump-1,8.773193, 0
1587646347999,pump-2,13.997820, 0
1587646349617,pump-1,9.122031, 0
1587646352999,pump-2,15.220818, 0
1587646354624,pump-1,9.271783, 0
1587646357999,pump-2,16.770457, 0
1587646359617,pump-1,10.609035, 0
1587646362999,pump-2,16.990930, 0
1587646364618,pump-1,12.221452, 0
1587646367999,pump-2,17.200121, 0
1587646369618,pump-1,14.041704, 0
1587646372999,pump-2,18.257092, 0
1587646374619,pump-1,15.353743, 0
1587646377999,pump-2,43.725130, 1
1587646379617,pump-1,15.898404, 0
1587646382999,pump-2,16.496558, 0
1587646384617,pump-1,16.642774, 0
1587646387999,pump-2,16.049913, 0
1587646389617,pump-1,16.963770, 0
1587646392999,pump-2,15.719609, 0
1587646394617,pump-1,17.694296, 0
1587646397999,pump-2,14.842111, 0
1587646399617,pump-1,16.712374, 0
1587646402999,pump-2,13.483442, 0
1587646404617,pump-1,15.321914, 0
1587646408000,pump-2,12.602818, 0
1587646409617,pump-1,13.809582, 0
1587646412999,pump-2,11.820780, 0
1587646414617,pump-1,12.519667, 0
1587646417999,pump-2,11.787598, 0
1587646419617,pump-1,11.952628, 0
1587646422999,pump-2,9.908837, 0
1587646424617,pump-1,11.441249, 0
1587646427999,pump-2,11.128693, 0
1587646429617,pump-1,9.632146, 0
1587646432999,pump-2,12.364389, 0
1587646434618,pump-1,10.717754, 0
1587646437999,pump-2,12.908587, 0
1587646439617,pump-1,11.838988, 0
1587646442999,pump-2,14.573287, 0
1587646444617,pump-1,13.052614, 0
1587646447999,pump-2,14.635477, 0
1587646449617,pump-1,14.686807, 0
1587646452999,pump-2,15.868250, 0
1587646454617,pump-1,15.004081, 0
1587646457999,pump-2,16.395982, 0
1587646459617,pump-1,16.853270, 0
1587646462999,pump-2,17.056668, 0
1587646464617,pump-1,17.456234, 0
1587646467999,pump-2,17.840293, 0
1587646469617,pump-1,15.720507, 0
1587646472999,pump-2,18.374399, 0
1587646474618,pump-1,14.653942, 0
1587646477999,pump-2,42.667532, 1
1587646479617,pump-1,12.808916, 0
1587646482999,pump-2,16.625067, 0
1587646484617,pump-1,10.895276, 0
1587646487999,pump-2,14.716875, 0
1587646489617,pump-1,9.416972, 0
1587646492999,pump-2,14.254908, 0
1587646494617,pump-1,11.139089, 0
1587646497999,pump-2,14.015034, 0
1587646499617,pump-1,11.159433, 0
1587646502999,pump-2,13.693432, 0
1587646504617,pump-1,12.020030, 0
1587646507999,pump-2,12.894435, 0
1587646509617,pump-1,12.466960, 0
1587646512999,pump-2,10.972326, 0
1587646514617,pump-1,12.931558, 0
1587646517999,pump-2,10.713160, 0
1587646519617,pump-1,12.986650, 0
1587646522999,pump-2,10.677163, 0
1587646524617,pump-1,13.244726, 0
1587646527999,pump-2,10.226529, 0
1587646529617,pump-1,14.464842, 0
1587646532999,pump-2,8.784840, 0
1587646534618,pump-1,14.888846, 0
1587646537999,pump-2,9.952732, 0
1587646539618,pump-1,15.182284, 0
1587646542999,pump-2,11.321941, 0
1587646544617,pump-1,16.517048, 0
1587646547999,pump-2,12.059151, 0
1587646549617,pump-1,18.490152, 0
1587646552999,pump-2,12.521091, 0
1587646554618,pump-1,18.340110, 0
1587646557999,pump-2,13.208223, 0
1587646559617,pump-1,16.728008, 0
1587646562999,pump-2,14.276477, 0
1587646564617,pump-1,15.731233, 0
1587646567999,pump-2,14.760815, 0
1587646569617,pump-1,37.901386, 1
1587646572999,pump-2,15.664481, 0
1587646574617,pump-1,13.313272, 0
1587646577999,pump-2,41.902543, 1
1587646579617,pump-1,12.430754, 0
1587646582999,pump-2,18.516358, 0
1587646584617,pump-1,11.898625, 0
1587646587999,pump-2,17.521426, 0
1587646589617,pump-1,10.846961, 0
1587646592999,pump-2,16.801032, 0
1587646594617,pump-1,10.238070, 0
1587646597999,pump-2,15.376109, 0
1587646599617,pump-1,9.463297, 0
1587646602999,pump-2,14.155427, 0
1587646604617,pump-1,10.521528, 0
1587646607999,pump-2,12.300454, 0
1587646609617,pump-1,11.665209, 0
1587646612999,pump-2,10.992126, 0
1587646614617,pump-1,13.307299, 0
1587646617999,pump-2,10.366918, 0
1587646619617,pump-1,14.853958, 0
1587646622999,pump-2,8.994120, 0
1587646624618,pump-1,15.727949, 0
1587646627999,pump-2,9.936328, 0
1587646629618,pump-1,17.085119, 0
1587646632999,pump-2,10.225669, 0
1587646634618,pump-1,16.864555, 0
1587646637999,pump-2,11.170831, 0
1587646639617,pump-1,16.374927, 0
1587646642999,pump-2,12.790437, 0
1587646644617,pump-1,15.107108, 0
1587646647999,pump-2,13.318906, 0
1587646649617,pump-1,14.045522, 0
1587646652999,pump-2,13.582191, 0
1587646654617,pump-1,13.737608, 0
1587646657999,pump-2,15.246733, 0
1587646659617,pump-1,12.042453, 0
1587646662999,pump-2,15.465388, 0
1587646664617,pump-1,11.468471, 0
1587646667999,pump-2,15.727325, 0
1587646669617,pump-1,11.276171, 0
1587646672999,pump-2,16.821763, 0
1587646674617,pump-1,9.526481, 0
1587646677999,pump-2,42.805845, 1
1587646679617,pump-1,9.626539, 0
1587646682999,pump-2,18.304150, 0
1587646684617,pump-1,10.775242, 0
1587646687999,pump-2,18.001414, 0
1587646689617,pump-1,10.803290, 0
1587646692999,pump-2,16.239498, 0
1587646694617,pump-1,11.835439, 0
1587646697999,pump-2,14.411177, 0
1587646699617,pump-1,13.718929, 0
1587646702999,pump-2,13.487658, 0
1587646704617,pump-1,14.501783, 0
1587646707999,pump-2,12.346358, 0
1587646709617,pump-1,16.334750, 0
1587646712999,pump-2,10.398469, 0
1587646714617,pump-1,18.217703, 0
1587646717999,pump-2,9.504244, 0
1587646719618,pump-1,16.338991, 0
1587646722999,pump-2,9.754594, 0
1587646724617,pump-1,15.395637, 0
1587646727999,pump-2,10.404558, 0
1587646729618,pump-1,14.904478, 0
1587646732999,pump-2,10.848747, 0
1587646734617,pump-1,12.943059, 0
1587646737999,pump-2,12.374184, 0
1587646739617,pump-1,12.053150, 0
1587646742999,pump-2,13.545178, 0
1587646744617,pump-1,10.257315, 0
1587646747999,pump-2,14.394325, 0
1587646749617,pump-1,10.218520, 0
1587646752999,pump-2,15.891583, 0
1587646754617,pump-1,8.529536, 0
1587646757999,pump-2,17.318811, 0
1587646759617,pump-1,10.422336, 0
1587646762999,pump-2,17.383610, 0
1587646764617,pump-1,12.345236, 0
1587646767999,pump-2,17.612218, 0
1587646769618,pump-1,12.687473, 0
1587646772999,pump-2,19.068993, 0
1587646774617,pump-1,13.823665, 0
1587646777999,pump-2,43.592205, 1
1587646779618,pump-1,15.611191, 0
1587646783000,pump-2,16.469736, 0
1587646784618,pump-1,16.996461, 0
1587646787999,pump-2,15.708141, 0
1587646789617,pump-1,17.557917, 0
1587646793000,pump-2,13.804923, 0
1587646794617,pump-1,16.988221, 0
1587646797999,pump-2,12.654011, 0
1587646799617,pump-1,16.402872, 0
1587646802999,pump-2,11.323048, 0
1587646804617,pump-1,14.904851, 0
1587646807999,pump-2,9.462871, 0
1587646809617,pump-1,13.544275, 0
1587646812999,pump-2,10.087201, 0
1587646814617,pump-1,12.180510, 0
1587646817999,pump-2,11.591755, 0
1587646819618,pump-1,10.771042, 0
1587646822999,pump-2,11.656459, 0
1587646824618,pump-1,10.440529, 0
1587646827999,pump-2,12.809737, 0
1587646829617,pump-1,9.926314, 0
1587646832999,pump-2,13.474086, 0
1587646834617,pump-1,10.311006, 0
1587646837999,pump-2,14.489530, 0
1587646839617,pump-1,10.708658, 0
1587646842999,pump-2,15.014718, 0
1587646844617,pump-1,11.296448, 0
1587646847999,pump-2,15.703413, 0
1587646849618,pump-1,12.019158, 0
1587646853000,pump-2,16.676708, 0
1587646854618,pump-1,12.605045, 0
1587646857999,pump-2,17.627378, 0
1587646859617,pump-1,12.846725, 0
1587646862999,pump-2,19.281705, 0
1587646864617,pump-1,14.435561, 0
1587646867999,pump-2,18.399193, 0
1587646869617,pump-1,14.593600, 0
1587646872999,pump-2,17.466118, 0
1587646874617,pump-1,15.795255, 0
1587646877999,pump-2,42.989159, 1
1587646879617,pump-1,16.981046, 0
1587646882999,pump-2,15.276226, 0
1587646884617,pump-1,17.634873, 0
1587646887999,pump-2,15.218425, 0
1587646889617,pump-1,16.467119, 0
1587646892999,pump-2,15.072421, 0
1587646894617,pump-1,15.898422, 0
1587646897999,pump-2,14.871253, 0
1587646899617,pump-1,14.371627, 0
1587646902999,pump-2,14.554172, 0
1587646904617,pump-1,12.596783, 0
1587646907999,pump-2,13.264223, 0
1587646909617,pump-1,11.679488, 0
1587646912999,pump-2,11.938033, 0
1587646914618,pump-1,9.995448, 0
1587646917999,pump-2,10.587632, 0
1587646919617,pump-1,10.979966, 0
1587646922999,pump-2,9.913850, 0
1587646924617,pump-1,12.248814, 0
1587646927999,pump-2,11.351038, 0
1587646929617,pump-1,12.691223, 0
1587646932999,pump-2,11.637722, 0
1587646934617,pump-1,13.052314, 0
1587646937999,pump-2,12.968226, 0
1587646939617,pump-1,13.760100, 0
1587646942999,pump-2,14.632145, 0
1587646944617,pump-1,14.617610, 0
1587646947999,pump-2,15.164433, 0
1587646949617,pump-1,15.348947, 0
1587646952999,pump-2,15.641258, 0
1587646954621,pump-1,17.037280, 0
1587646957999,pump-2,15.642122, 0
1587646959617,pump-1,15.094096, 0
1587646962999,pump-2,15.787940, 0
1587646964617,pump-1,13.486935, 0
1587646967999,pump-2,16.053135, 0
1587646969617,pump-1,13.310226, 0
1587646972999,pump-2,17.017207, 0
1587646974618,pump-1,12.879932, 0
1587646977999,pump-2,45.041439, 1
1587646979617,pump-1,12.648897, 0
1587646982999,pump-2,17.316337, 0
1587646984620,pump-1,11.474813, 0
1587646987999,pump-2,16.138582, 0
1587646989617,pump-1,11.240420, 0
1587646993000,pump-2,16.086027, 0
1587646994617,pump-1,9.831334, 0
1587646997999,pump-2,15.430957, 0
1587646999617,pump-1,10.372593, 0
1587647002999,pump-2,13.538571, 0
1587647004619,pump-1,11.509620, 0
1587647007999,pump-2,12.839260, 0
1587647009617,pump-1,11.863404, 0
1587647012999,pump-2,12.663676, 0
1587647014617,pump-1,12.020800, 0
1587647017999,pump-2,10.692135, 0
1587647019618,pump-1,13.782616, 0
1587647022999,pump-2,10.536193, 0
1587647024618,pump-1,13.991527, 0
1587647027999,pump-2,10.143717, 0
1587647029617,pump-1,14.322144, 0
1587647032999,pump-2,9.930769, 0
1587647034617,pump-1,16.201312, 0
1587647038002,pump-2,11.750247, 0
1587647039617,pump-1,17.394018, 0
1587647042999,pump-2,13.430613, 0
1587647044617,pump-1,17.262048, 0
1587647047999,pump-2,13.721152, 0
1587647049617,pump-1,16.243303, 0
1587647052999,pump-2,14.463907, 0
1587647054617,pump-1,15.951207, 0
1587647057999,pump-2,15.263824, 0
1587647059617,pump-1,14.350949, 0
1587647062999,pump-2,15.304303, 0
1587647064617,pump-1,14.134724, 0
1587647067999,pump-2,17.002743, 0
1587647069617,pump-1,14.073433, 0
1587647072999,pump-2,17.077683, 0
1587647074618,pump-1,13.279513, 0
1587647077999,pump-2,43.664595, 1
1587647079617,pump-1,11.724435, 0
1587647082999,pump-2,17.782021, 0
1587647084617,pump-1,9.821587, 0
1587647087999,pump-2,19.684760, 0
1587647089617,pump-1,10.615686, 0
1587647092999,pump-2,19.662481, 0
1587647094617,pump-1,10.825436, 0
1587647097999,pump-2,17.838103, 0
1587647099617,pump-1,12.819179, 0
1587647102999,pump-2,16.030136, 0
1587647104617,pump-1,13.394007, 0
1587647107999,pump-2,15.379314, 0
1587647109617,pump-1,14.928169, 0
1587647112999,pump-2,14.857433, 0
1587647114617,pump-1,15.288100, 0
1587647117999,pump-2,13.333334, 0
1587647119617,pump-1,16.415586, 0
1587647122999,pump-2,12.880008, 0
1587647124617,pump-1,17.576422, 0
1587647127999,pump-2,12.134164, 0
1587647129617,pump-1,16.638127, 0
1587647132999,pump-2,10.251943, 0
1587647134617,pump-1,15.625351, 0
1587647137999,pump-2,8.533353, 0
1587647139618,pump-1,15.593853, 0
1587647142999,pump-2,10.400112, 0
1587647144617,pump-1,13.925172, 0
1587647147999,pump-2,12.142036, 0
1587647149617,pump-1,13.492805, 0
1587647152999,pump-2,14.110001, 0
1587647154617,pump-1,13.425810, 0
1587647157999,pump-2,14.411356, 0
1587647159617,pump-1,11.627712, 0
1587647162999,pump-2,16.178347, 0
1587647164618,pump-1,11.212432, 0
1587647167999,pump-2,17.699738, 0
1587647169617,pump-1,10.356227, 0
1587647172999,pump-2,17.862879, 0
1587647174621,pump-1,8.992970, 0
1587647177999,pump-2,48.423213, 1
1587647179617,pump-1,9.996575, 0
1587647182999,pump-2,17.743890, 0
1587647184617,pump-1,11.133554, 0
1587647187999,pump-2,16.549268, 0
1587647189617,pump-1,11.178013, 0
1587647192999,pump-2,15.741021, 0
1587647194617,pump-1,11.662189, 0
1587647197999,pump-2,14.170051, 0
1587647199617,pump-1,13.077272, 0
1587647202999,pump-2,13.213638, 0
1587647204617,pump-1,13.835988, 0
1587647207999,pump-2,11.995412, 0
1587647209617,pump-1,14.990824, 0
1587647212999,pump-2,10.968957, 0
1587647214617,pump-1,16.274881, 0
1587647217999,pump-2,10.776743, 0
1587647219617,pump-1,17.511816, 0
1587647222999,pump-2,9.799042, 0
1587647224617,pump-1,15.570109, 0
1587647227999,pump-2,10.425507, 0
1587647229617,pump-1,13.595678, 0
1587647232999,pump-2,10.560531, 0
1587647234617,pump-1,12.927997, 0
1587647237999,pump-2,12.535947, 0
1587647239617,pump-1,11.484860, 0
1587647242999,pump-2,14.364824, 0
1587647244617,pump-1,10.750234, 0
1587647247999,pump-2,15.784455, 0
1587647249617,pump-1,10.341329, 0
1587647252999,pump-2,16.746225, 0
1587647254617,pump-1,9.044102, 0
1587647257999,pump-2,18.721657, 0
1587647259617,pump-1,10.548966, 0
1587647262999,pump-2,17.943676, 0
1587647264617,pump-1,11.357810, 0
1587647267999,pump-2,17.623005, 0
1587647269617,pump-1,11.533114, 0
1587647272999,pump-2,16.416600, 0
1587647274617,pump-1,13.135436, 0
1587647277999,pump-2,38.589177, 1
1587647279617,pump-1,14.997584, 0
1587647282999,pump-2,14.998030, 0
1587647284617,pump-1,16.099373, 0
1587647287999,pump-2,13.685391, 0
1587647289617,pump-1,16.337605, 0
1587647292999,pump-2,12.634761, 0
1587647294617,pump-1,17.285875, 0
1587647297999,pump-2,11.263304, 0
1587647299617,pump-1,15.624489, 0
1587647302999,pump-2,9.797376, 0
1587647304617,pump-1,14.253258, 0
1587647307999,pump-2,11.307408, 0
1587647309617,pump-1,13.970726, 0
1587647312999,pump-2,11.771307, 0
1587647314617,pump-1,12.661496, 0
1587647317999,pump-2,12.568730, 0
1587647319617,pump-1,12.013142, 0
1587647322999,pump-2,12.662127, 0
1587647324617,pump-1,11.972968, 0
1587647327999,pump-2,14.236541, 0
1587647329617,pump-1,10.215253, 0
1587647332999,pump-2,14.978574, 0
1587647334617,pump-1,10.033361, 0
1587647337999,pump-2,16.575002, 0
1587647339617,pump-1,9.218982, 0
1587647342999,pump-2,17.417104, 0
1587647344617,pump-1,10.881370, 0
1587647347999,pump-2,18.963976, 0
1587647349617,pump-1,12.853207, 0
1587647352999,pump-2,17.219622, 0
1587647354617,pump-1,14.564738, 0
1587647357999,pump-2,16.206761, 0
1587647359617,pump-1,15.740394, 0
1587647362999,pump-2,15.770302, 0
1587647364617,pump-1,16.904018, 0
1587647367999,pump-2,14.219361, 0
1587647369617,pump-1,18.372516, 0
1587647372999,pump-2,13.099228, 0
1587647374619,pump-1,17.687823, 0
1587647377999,pump-2,29.463620, 1
1587647379617,pump-1,17.078439, 0
1587647382999,pump-2,11.139913, 0
1587647384617,pump-1,16.368659, 0
1587647387999,pump-2,9.969576, 0
1587647389617,pump-1,16.041632, 0
1587647392999,pump-2,10.514368, 0
1587647394617,pump-1,14.937389, 0
1587647397999,pump-2,11.869710, 0
1587647399617,pump-1,14.356115, 0
1587647403001,pump-2,13.306463, 0
1587647404617,pump-1,13.671368, 0
1587647407999,pump-2,14.841135, 0
1587647409617,pump-1,12.951642, 0
1587647412999,pump-2,15.191980, 0
1587647414617,pump-1,12.933915, 0
1587647417999,pump-2,15.939318, 0
1587647419617,pump-1,11.771666, 0
1587647422999,pump-2,16.470392, 0
1587647424617,pump-1,11.229766, 0
1587647427999,pump-2,17.014451, 0
1587647429617,pump-1,9.985060, 0
1587647432999,pump-2,17.363343, 0
1587647434617,pump-1,11.589464, 0
1587647437999,pump-2,17.466193, 0
1587647439617,pump-1,12.223312, 0
1587647442999,pump-2,17.973540, 0
1587647444617,pump-1,12.965070, 0
1587647447999,pump-2,18.323068, 0
1587647449617,pump-1,14.293653, 0
1587647452999,pump-2,17.239919, 0
1587647454617,pump-1,14.486886, 0
1587647457999,pump-2,16.456883, 0
1587647459617,pump-1,15.015647, 0
1587647462999,pump-2,15.488186, 0
1587647464617,pump-1,16.302082, 0
1587647467999,pump-2,13.689779, 0
1587647469617,pump-1,16.827522, 0
1587647472999,pump-2,12.050119, 0
1587647474617,pump-1,18.050455, 0
1587647477999,pump-2,25.547559, 1
1587647479617,pump-1,16.564440, 0
1587647482999,pump-2,9.244291, 0
1587647484617,pump-1,15.456764, 0
1587647487999,pump-2,9.966945, 0
1587647489617,pump-1,14.269101, 0
1587647492999,pump-2,10.122000, 0
1587647494617,pump-1,13.356358, 0
1587647497999,pump-2,11.702606, 0
1587647499617,pump-1,11.861750, 0
1587647502999,pump-2,12.616522, 0
1587647504618,pump-1,10.483778, 0
1587647507999,pump-2,14.035358, 0
1587647509617,pump-1,8.598421, 0
1587647512999,pump-2,14.178397, 0
1587647514617,pump-1,8.640124, 0
1587647517999,pump-2,15.617975, 0
1587647519617,pump-1,9.803853, 0
1587647522999,pump-2,17.116743, 0
1587647524617,pump-1,10.816264, 0
1587647527999,pump-2,17.815255, 0
1587647529617,pump-1,12.386007, 0
1587647532999,pump-2,18.921139, 0
1587647534617,pump-1,13.751834, 0
1587647537999,pump-2,17.510592, 0
1587647539617,pump-1,15.491158, 0
1587647542999,pump-2,17.245150, 0
1587647544617,pump-1,16.894298, 0
1587647547999,pump-2,17.079083, 0
1587647549617,pump-1,17.371563, 0
1587647552999,pump-2,16.454588, 0
1587647554617,pump-1,17.223890, 0
1587647557999,pump-2,14.949497, 0
1587647559617,pump-1,15.660824, 0
1587647562999,pump-2,13.009512, 0
1587647564617,pump-1,15.554132, 0
1587647567999,pump-2,12.138042, 0
1587647569617,pump-1,34.204684, 1
1587647573045,pump-2,10.871929, 0
1587647574617,pump-1,13.310453, 0
1587647577999,pump-2,27.028010, 1
1587647579617,pump-1,13.069404, 0
1587647582999,pump-2,9.232535, 0
1587647584617,pump-1,13.034421, 0
1587647587999,pump-2,10.320667, 0
1587647589617,pump-1,11.226898, 0
1587647592999,pump-2,10.442719, 0
1587647594617,pump-1,10.847377, 0
1587647597999,pump-2,12.397171, 0
1587647599617,pump-1,9.133237, 0
1587647602999,pump-2,12.922671, 0
1587647604617,pump-1,10.513737, 0
1587647607999,pump-2,14.914278, 0
1587647609617,pump-1,10.669532, 0
1587647612999,pump-2,16.414086, 0
1587647614617,pump-1,12.007289, 0
1587647617999,pump-2,17.448772, 0
1587647619617,pump-1,12.290247, 0
1587647622999,pump-2,17.767601, 0
1587647624617,pump-1,12.526273, 0
1587647627999,pump-2,18.029687, 0
1587647629617,pump-1,13.051946, 0
1587647632999,pump-2,16.221606, 0
1587647634619,pump-1,13.513958, 0
1587647637999,pump-2,15.613383, 0
1587647639617,pump-1,15.024495, 0
1587647642999,pump-2,14.454367, 0
1587647644618,pump-1,16.138107, 0
1587647647999,pump-2,12.819668, 0
1587647649617,pump-1,16.821145, 0
1587647652999,pump-2,12.249949, 0
1587647654617,pump-1,18.013319, 0
1587647657999,pump-2,12.037562, 0
1587647659617,pump-1,17.358404, 0
1587647662999,pump-2,11.816333, 0
1587647664617,pump-1,17.214895, 0
1587647667999,pump-2,10.079189, 0
1587647669618,pump-1,16.817568, 0
1587647672999,pump-2,9.366840, 0
1587647674617,pump-1,16.319069, 0
1587647677999,pump-2,27.624972, 1
1587647679617,pump-1,14.601947, 0
1587647682999,pump-2,12.704928, 0
1587647684617,pump-1,12.774357, 0
1587647687999,pump-2,13.271382, 0
1587647689618,pump-1,11.093625, 0
1587647692999,pump-2,15.268479, 0
1587647694617,pump-1,9.946134, 0
1587647697999,pump-2,15.830258, 0
1587647699617,pump-1,10.846361, 0
1587647702999,pump-2,16.184000, 0
1587647704618,pump-1,11.014069, 0
1587647707999,pump-2,17.462328, 0
1587647709617,pump-1,12.200350, 0
1587647713000,pump-2,18.802990, 0
1587647714617,pump-1,14.104191, 0
1587647717999,pump-2,17.501135, 0
1587647719617,pump-1,15.022788, 0
1587647722999,pump-2,15.913804, 0
1587647724617,pump-1,16.096916, 0
1587647727999,pump-2,14.101841, 0
1587647729617,pump-1,17.086000, 0
1587647732999,pump-2,13.292180, 0
1587647734617,pump-1,16.781396, 0
1587647737999,pump-2,12.110043, 0
1587647739617,pump-1,15.850222, 0
1587647742999,pump-2,11.334087, 0
1587647744617,pump-1,14.482116, 0
1587647747999,pump-2,9.756857, 0
1587647749617,pump-1,13.260867, 0
1587647752999,pump-2,9.901683, 0
1587647754617,pump-1,13.123898, 0
1587647757999,pump-2,11.587308, 0
1587647759618,pump-1,12.803897, 0
1587647762999,pump-2,11.724037, 0
1587647764617,pump-1,11.594272, 0
1587647767999,pump-2,12.471588, 0
1587647769617,pump-1,11.168310, 0
1587647773000,pump-2,12.929548, 0
1587647774618,pump-1,9.907805, 0
1587647777999,pump-2,34.052650, 1
1587647779617,pump-1,10.222721, 0
1587647782999,pump-2,14.545985, 0
1587647784617,pump-1,11.730042, 0
1587647787999,pump-2,15.014957, 0
1587647789617,pump-1,13.117380, 0
